IsCapture,IsPromotion,MaterialCaptured,Capturable,Sacrifice,MaterialSacrificed,TEval,EvalOC,CaptureOC,DEval,WhiteElo,BlackElo,MovePlayed
False,False,0,False,False,0,748,-9252,9,748,2055,2205,0
False,False,0,False,False,0,1124,-8876,9,1124,2055,2205,0
False,False,0,True,False,9,9993,-7,9,9993,2055,2205,0
False,False,0,True,False,9,9993,-7,9,9993,2055,2205,0
False,False,0,True,True,9,9992,-8,9,9992,2055,2205,0
False,False,0,True,False,9,567,-9433,9,567,2055,2205,0
False,False,0,True,False,9,9992,-8,9,9992,2055,2205,0
True,False,1,True,True,9,9994,-6,8,9994,2055,2205,0
False,False,0,True,True,9,9989,-11,9,9989,2055,2205,0
False,False,0,True,True,9,9992,-8,9,9992,2055,2205,0
False,False,0,False,False,0,514,-9486,9,514,2055,2205,0
False,False,0,False,False,0,593,-9407,9,593,2055,2205,0
False,False,0,True,False,1,546,-9454,9,546,2055,2205,0
False,False,0,False,False,0,589,-9411,9,589,2055,2205,0
False,False,0,False,False,0,596,-9404,9,596,2055,2205,0
True,False,1,False,False,0,-9998,-19998,8,-9998,2055,2205,0
False,False,0,False,False,0,-9991,-19991,9,-9991,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9995,-19995,9,-9995,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9997,-19997,9,-9997,2055,2205,0
False,False,0,True,False,9,-9994,-19994,9,-9994,2055,2205,0
False,False,0,False,False,0,-9993,-19993,9,-9993,2055,2205,0
False,False,0,False,False,0,-9993,-19993,9,-9993,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
True,False,5,True,True,5,48,-9952,4,48,2055,2205,0
False,False,0,True,False,5,-528,-10528,9,-528,2055,2205,0
False,False,0,True,False,5,-90,-10090,9,-90,2055,2205,0
False,False,0,True,False,5,-9993,-19993,9,-9993,2055,2205,0
False,False,0,True,False,5,-638,-10638,9,-638,2055,2205,0
False,False,0,False,False,0,-663,-10663,9,-663,2055,2205,0
False,False,0,False,False,0,-614,-10614,9,-614,2055,2205,0
False,False,0,True,False,5,102,-9898,9,102,2055,2205,0
False,False,0,False,False,0,-677,-10677,9,-677,2055,2205,0
False,False,0,False,False,0,-886,-10886,9,-886,2055,2205,0
False,False,0,True,True,1,-610,-10610,9,-610,2055,2205,0
False,False,0,False,False,0,-661,-10661,9,-661,2055,2205,0
False,False,0,False,False,0,-9985,-19985,9,-9985,2055,2205,0
False,False,0,True,True,1,-9988,-19988,9,-9988,2055,2205,0
False,False,0,False,False,0,-9989,-19989,9,-9989,2055,2205,0
False,False,0,False,False,0,620,-9380,9,620,2055,2205,0
False,False,0,False,False,0,675,-9325,9,675,2055,2205,0
False,False,0,False,False,0,594,-9406,9,594,2055,2205,0
False,False,0,False,False,0,566,-9434,9,566,2055,2205,0
False,False,0,False,False,0,9993,-7,9,9993,2055,2205,0
False,False,0,False,False,0,9995,-5,9,9995,2055,2205,0
False,False,0,True,False,9,867,-9133,9,867,2055,2205,0
False,False,0,True,False,9,9996,-4,9,9996,2055,2205,0
True,False,5,False,False,0,66,-9934,4,66,2055,2205,0
True,False,1,True,True,9,837,-9163,8,837,2055,2205,0
False,False,0,True,True,9,9995,-5,9,9995,2055,2205,0
False,False,0,False,False,0,804,-9196,9,804,2055,2205,0
False,False,0,False,False,0,821,-9179,9,821,2055,2205,0
False,False,0,False,False,0,903,-9097,9,903,2055,2205,0
False,False,0,True,False,9,9996,-4,9,9996,2055,2205,0
False,False,0,True,False,9,9995,-5,9,9995,2055,2205,0
False,False,0,True,True,9,9995,-5,9,9995,2055,2205,0
False,False,0,True,False,9,610,-9390,9,610,2055,2205,0
False,False,0,True,False,9,9995,-5,9,9995,2055,2205,0
True,False,1,True,True,9,9996,-4,8,9996,2055,2205,0
False,False,0,True,False,9,9995,-5,9,9995,2055,2205,0
False,False,0,True,False,9,9995,-5,9,9995,2055,2205,0
False,False,0,False,False,0,9995,-5,9,9995,2055,2205,0
True,False,5,False,False,0,20,-9980,4,20,2055,2205,0
False,False,0,True,False,1,9991,-9,9,9991,2055,2205,0
False,False,0,True,True,1,699,-9301,9,699,2055,2205,0
False,False,0,False,False,0,560,-9440,9,560,2055,2205,0
False,False,0,False,False,0,953,-9047,9,953,2055,2205,0
True,False,1,False,False,0,0,-10000,8,0,2055,2205,0
False,False,0,False,False,0,-137,-10137,9,-137,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9992,-19992,9,-9992,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,False,9,-9994,-19994,9,-9994,2055,2205,0
False,False,0,True,False,9,-9995,-19995,9,-9995,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
False,False,0,False,False,0,19,-9981,9,19,2055,2205,0
False,False,0,True,False,9,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,False,False,0,-9999,-19999,9,-9999,2055,2205,0
False,False,0,True,True,1,-20,-10020,9,-20,2055,2205,0
False,False,0,False,False,0,6,-9994,9,6,2055,2205,0
False,False,0,False,False,0,12,-9988,9,12,2055,2205,0
False,False,0,True,True,1,-514,-10514,9,-514,2055,2205,0
False,False,0,False,False,0,-583,-10583,9,-583,2055,2205,0
False,False,0,False,False,0,144,-9856,9,144,2055,2205,0
False,False,0,False,False,0,130,-9870,9,130,2055,2205,0
False,False,0,False,False,0,168,-9832,9,168,2055,2205,0
False,False,0,False,False,0,130,-9870,9,130,2055,2205,0
False,False,0,False,False,0,137,-9863,9,137,2055,2205,0
False,False,0,False,False,0,170,-9830,9,170,2055,2205,0
False,False,0,False,False,0,369,-9631,9,369,2055,2205,0
False,False,0,False,False,0,127,-9873,9,127,2055,2205,0
False,False,0,False,False,0,155,-9845,9,155,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
True,False,1,True,True,9,9992,-8,8,9992,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,174,-9826,9,174,2055,2205,0
False,False,0,False,False,0,264,-9736,9,264,2055,2205,0
False,False,0,False,False,0,360,-9640,9,360,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
False,False,0,True,False,9,9989,-11,9,9989,2055,2205,0
False,False,0,True,True,9,9994,-6,9,9994,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
True,False,1,True,True,9,874,-9126,8,874,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
False,False,0,True,False,9,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,120,-9880,9,120,2055,2205,0
False,False,0,False,False,0,27,-9973,9,27,2055,2205,0
False,False,0,True,False,1,132,-9868,9,132,2055,2205,0
False,False,0,False,False,0,29,-9971,9,29,2055,2205,0
False,False,0,False,False,0,143,-9857,9,143,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
False,False,0,False,False,0,75,-9925,9,75,2055,2205,0
False,False,0,True,False,9,0,-10000,9,0,2055,2205,0
False,False,0,True,False,9,-9995,-19995,9,-9995,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,181,-9819,9,181,2055,2205,0
False,False,0,False,False,0,24,-9976,9,24,2055,2205,0
False,False,0,True,False,9,9992,-8,9,9992,2055,2205,0
False,False,0,True,False,9,474,-9526,9,474,2055,2205,0
False,False,0,False,False,0,130,-9870,9,130,2055,2205,0
True,False,9,True,False,9,457,-9543,0,457,2055,2205,0
False,False,0,True,False,9,9993,-7,9,9993,2055,2205,0
True,False,1,True,True,9,891,-9109,8,891,2055,2205,0
False,False,0,True,False,9,9993,-7,9,9993,2055,2205,0
False,False,0,False,False,0,130,-9870,9,130,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
False,False,0,True,False,9,9993,-7,9,9993,2055,2205,0
False,False,0,False,False,0,147,-9853,9,147,2055,2205,0
False,False,0,False,False,0,175,-9825,9,175,2055,2205,0
False,False,0,False,False,0,150,-9850,9,150,2055,2205,0
False,False,0,False,False,0,133,-9867,9,133,2055,2205,0
False,False,0,False,False,0,163,-9837,9,163,2055,2205,0
False,False,0,False,False,0,9994,-6,9,9994,2055,2205,0
False,False,0,False,False,0,9993,-7,9,9993,2055,2205,0
False,False,0,False,False,0,9993,-7,9,9993,2055,2205,0
False,False,0,False,False,0,124,-9876,9,124,2275,2096,0
False,False,0,False,False,0,72,-9928,9,72,2275,2096,0
False,False,0,False,False,0,35,-9965,9,35,2275,2096,0
False,False,0,True,False,3,101,-9899,9,101,2275,2096,0
False,False,0,False,False,0,59,-9941,9,59,2275,2096,0
False,False,0,False,False,0,66,-9934,9,66,2275,2096,0
False,False,0,False,False,0,147,-9853,9,147,2275,2096,0
False,False,0,False,False,0,40,-9960,9,40,2275,2096,0
False,False,0,False,False,0,48,-9952,9,48,2275,2096,0
False,False,0,False,False,0,33,-9967,9,33,2275,2096,0
False,False,0,False,False,0,85,-9915,9,85,2275,2096,0
False,False,0,True,False,1,60,-9940,9,60,2275,2096,0
False,False,0,True,True,1,119,-9881,9,119,2275,2096,0
False,False,0,False,False,0,181,-9819,9,181,2275,2096,0
False,False,0,True,True,1,141,-9859,9,141,2275,2096,0
False,False,0,False,False,0,31,-9969,9,31,2275,2096,0
False,False,0,True,True,1,65,-9935,9,65,2275,2096,0
False,False,0,False,False,0,35,-9965,9,35,2275,2096,0
False,False,0,True,True,1,156,-9844,9,156,2275,2096,0
False,False,0,False,False,0,72,-9928,9,72,2275,2096,0
False,False,0,False,False,0,-29,-10029,9,-29,2275,2096,0
False,False,0,False,False,0,8,-9992,9,8,2275,2096,0
False,False,0,False,False,0,-32,-10032,9,-32,2275,2096,0
False,False,0,True,True,3,-440,-10440,9,-440,2275,2096,0
False,False,0,False,False,0,-28,-10028,9,-28,2275,2096,0
False,False,0,False,False,0,-29,-10029,9,-29,2275,2096,0
False,False,0,False,False,0,-10,-10010,9,-10,2275,2096,0
False,False,0,False,False,0,0,-10000,9,0,2275,2096,0
False,False,0,False,False,0,-100,-10100,9,-100,2275,2096,0
False,False,0,False,False,0,-47,-10047,9,-47,2275,2096,0
False,False,0,False,False,0,-52,-10052,9,-52,2275,2096,0
False,False,0,False,False,0,-26,-10026,9,-26,2275,2096,0
False,False,0,False,False,0,11,-9989,9,11,2275,2096,0
False,False,0,False,False,0,32,-9968,9,32,2275,2096,0
False,False,0,True,False,3,-46,-10046,9,-46,2275,2096,0
False,False,0,False,False,0,-21,-10021,9,-21,2275,2096,0
False,False,0,False,False,0,6,-9994,9,6,2275,2096,0
False,False,0,False,False,0,14,-9986,9,14,2275,2096,0
False,False,0,False,False,0,-49,-10049,9,-49,2275,2096,0
False,False,0,False,False,0,9,-9991,9,9,2275,2096,0
False,False,0,False,False,0,20,-9980,9,20,2275,2096,0
False,False,0,False,False,0,-39,-10039,9,-39,2275,2096,0
False,False,0,True,False,1,1,-9999,9,1,2275,2096,0
False,False,0,True,True,1,-28,-10028,9,-28,2275,2096,0
False,False,0,False,False,0,-78,-10078,9,-78,2275,2096,0
False,False,0,False,False,0,-3,-10003,9,-3,2275,2096,0
False,False,0,False,False,0,31,-9969,9,31,2275,2096,0
False,False,0,False,False,0,-7,-10007,9,-7,2275,2096,0
False,False,0,True,True,1,-100,-10100,9,-100,2275,2096,0
False,False,0,False,False,0,-6,-10006,9,-6,2275,2096,0
False,False,0,False,False,0,113,-9887,9,113,2275,2096,0
False,False,0,True,False,3,150,-9850,9,150,2275,2096,0
False,False,0,False,False,0,123,-9877,9,123,2275,2096,0
False,False,0,False,False,0,79,-9921,9,79,2275,2096,0
False,False,0,False,False,0,127,-9873,9,127,2275,2096,0
False,False,0,True,False,3,505,-9495,9,505,2275,2096,0
False,False,0,False,False,0,99,-9901,9,99,2275,2096,0
False,False,0,True,True,3,559,-9441,9,559,2275,2096,0
False,False,0,False,False,0,181,-9819,9,181,2275,2096,0
False,False,0,False,False,0,139,-9861,9,139,2275,2096,0
False,False,0,False,False,0,136,-9864,9,136,2275,2096,0
False,False,0,True,False,9,659,-9341,9,659,2275,2096,0
False,False,0,False,False,0,140,-9860,9,140,2275,2096,0
False,False,0,False,False,0,86,-9914,9,86,2275,2096,0
False,False,0,True,False,3,108,-9892,9,108,2275,2096,0
False,False,0,True,False,1,67,-9933,9,67,2275,2096,0
False,False,0,False,False,0,123,-9877,9,123,2275,2096,0
False,False,0,False,False,0,144,-9856,9,144,2275,2096,0
False,False,0,False,False,0,76,-9924,9,76,2275,2096,0
False,False,0,False,False,0,77,-9923,9,77,2275,2096,0
False,False,0,False,False,0,80,-9920,9,80,2275,2096,0
False,False,0,True,False,1,66,-9934,9,66,2275,2096,0
False,False,0,True,True,1,185,-9815,9,185,2275,2096,0
False,False,0,True,True,1,114,-9886,9,114,2275,2096,0
False,False,0,True,False,1,185,-9815,9,185,2275,2096,0
False,False,0,True,False,1,162,-9838,9,162,2275,2096,0
False,False,0,True,False,1,42,-9958,9,42,2275,2096,0
False,False,0,True,False,1,63,-9937,9,63,2275,2096,0
False,False,0,True,True,1,162,-9838,9,162,2275,2096,0
False,False,0,False,False,0,76,-9924,9,76,2275,2096,0
False,False,0,False,False,0,-84,-10084,9,-84,2275,2096,0
False,False,0,False,False,0,-77,-10077,9,-77,2275,2096,0
False,False,0,False,False,0,-59,-10059,9,-59,2275,2096,0
False,False,0,True,True,3,-444,-10444,9,-444,2275,2096,0
False,False,0,False,False,0,-13,-10013,9,-13,2275,2096,0
False,False,0,True,False,3,-377,-10377,9,-377,2275,2096,0
False,False,0,False,False,0,-13,-10013,9,-13,2275,2096,0
False,False,0,False,False,0,-99,-10099,9,-99,2275,2096,0
False,False,0,False,False,0,-185,-10185,9,-185,2275,2096,0
False,False,0,False,False,0,-193,-10193,9,-193,2275,2096,0
False,False,0,False,False,0,-183,-10183,9,-183,2275,2096,0
False,False,0,False,False,0,-170,-10170,9,-170,2275,2096,0
False,False,0,False,False,0,-18,-10018,9,-18,2275,2096,0
False,False,0,False,False,0,-23,-10023,9,-23,2275,2096,0
False,False,0,False,False,0,-23,-10023,9,-23,2275,2096,0
False,False,0,False,False,0,-119,-10119,9,-119,2275,2096,0
False,False,0,True,True,3,-514,-10514,9,-514,2275,2096,0
False,False,0,True,False,3,-440,-10440,9,-440,2275,2096,0
False,False,0,False,False,0,-71,-10071,9,-71,2275,2096,0
False,False,0,False,False,0,-58,-10058,9,-58,2275,2096,0
False,False,0,False,False,0,-91,-10091,9,-91,2275,2096,0
False,False,0,False,False,0,47,-9953,9,47,2275,2096,0
False,False,0,True,False,3,-135,-10135,9,-135,2275,2096,0
False,False,0,False,False,0,28,-9972,9,28,2275,2096,0
True,False,1,True,True,1,22,-9978,8,22,2275,2096,0
False,False,0,False,False,0,18,-9982,9,18,2275,2096,0
False,False,0,False,False,0,-107,-10107,9,-107,2275,2096,0
False,False,0,False,False,0,-84,-10084,9,-84,2275,2096,0
False,False,0,False,False,0,-41,-10041,9,-41,2275,2096,0
False,False,0,False,False,0,-38,-10038,9,-38,2275,2096,0
False,False,0,False,False,0,-105,-10105,9,-105,2275,2096,0
False,False,0,True,False,1,-62,-10062,9,-62,2275,2096,0
False,False,0,True,True,1,-86,-10086,9,-86,2275,2096,0
False,False,0,False,False,0,-90,-10090,9,-90,2275,2096,0
False,False,0,False,False,0,-184,-10184,9,-184,2275,2096,0
False,False,0,True,False,1,-78,-10078,9,-78,2275,2096,0
False,False,0,True,True,1,-123,-10123,9,-123,2275,2096,0
False,False,0,False,False,0,-92,-10092,9,-92,2275,2096,0
False,False,0,False,False,0,165,-9835,9,165,2275,2096,0
False,False,0,True,False,3,193,-9807,9,193,2275,2096,0
False,False,0,False,False,0,110,-9890,9,110,2275,2096,0
False,False,0,False,False,0,168,-9832,9,168,2275,2096,0
False,False,0,False,False,0,132,-9868,9,132,2275,2096,0
False,False,0,True,False,3,463,-9537,9,463,2275,2096,0
False,False,0,False,False,0,157,-9843,9,157,2275,2096,0
False,False,0,True,True,3,531,-9469,9,531,2275,2096,0
False,False,0,False,False,0,310,-9690,9,310,2275,2096,0
False,False,0,False,False,0,368,-9632,9,368,2275,2096,0
False,False,0,False,False,0,155,-9845,9,155,2275,2096,0
False,False,0,False,False,0,234,-9766,9,234,2275,2096,0
False,False,0,False,False,0,170,-9830,9,170,2275,2096,0
False,False,0,False,False,0,194,-9806,9,194,2275,2096,0
False,False,0,True,False,9,644,-9356,9,644,2275,2096,0
True,False,1,False,False,0,78,-9922,8,78,2275,2096,0
False,False,0,False,False,0,233,-9767,9,233,2275,2096,0
False,False,0,False,False,0,167,-9833,9,167,2275,2096,0
False,False,0,False,False,0,280,-9720,9,280,2275,2096,0
False,False,0,True,False,3,521,-9479,9,521,2275,2096,0
False,False,0,True,False,3,214,-9786,9,214,2275,2096,0
True,False,1,False,False,0,14,-9986,8,14,2275,2096,0
False,False,0,True,False,1,134,-9866,9,134,2275,2096,0
False,False,0,False,False,0,153,-9847,9,153,2275,2096,0
False,False,0,False,False,0,234,-9766,9,234,2275,2096,0
False,False,0,True,False,1,150,-9850,9,150,2275,2096,0
False,False,0,False,False,0,216,-9784,9,216,2275,2096,0
False,False,0,True,False,1,154,-9846,9,154,2275,2096,0
False,False,0,True,True,1,329,-9671,9,329,2275,2096,0
False,False,0,True,True,1,186,-9814,9,186,2275,2096,0
False,False,0,True,False,1,220,-9780,9,220,2275,2096,0
False,False,0,False,False,0,236,-9764,9,236,2275,2096,0
False,False,0,True,False,1,156,-9844,9,156,2275,2096,0
False,False,0,True,True,1,316,-9684,9,316,2275,2096,0
False,False,0,False,False,0,173,-9827,9,173,2275,2096,0
False,False,0,True,False,3,-51,-10051,9,-51,2275,2096,0
False,False,0,False,False,0,25,-9975,9,25,2275,2096,0
False,False,0,False,False,0,-30,-10030,9,-30,2275,2096,0
False,False,0,True,True,3,-497,-10497,9,-497,2275,2096,0
False,False,0,False,False,0,-1,-10001,9,-1,2275,2096,0
False,False,0,True,False,3,-420,-10420,9,-420,2275,2096,0
False,False,0,False,False,0,7,-9993,9,7,2275,2096,0
False,False,0,False,False,0,1,-9999,9,1,2275,2096,0
False,False,0,False,False,0,-101,-10101,9,-101,2275,2096,0
False,False,0,False,False,0,-122,-10122,9,-122,2275,2096,0
False,False,0,False,False,0,-54,-10054,9,-54,2275,2096,0
False,False,0,True,False,9,-602,-10602,9,-602,2275,2096,0
False,False,0,False,False,0,-23,-10023,9,-23,2275,2096,0
False,False,0,False,False,0,-50,-10050,9,-50,2275,2096,0
False,False,0,False,False,0,-24,-10024,9,-24,2275,2096,0
False,False,0,False,False,0,-42,-10042,9,-42,2275,2096,0
False,False,0,True,True,3,-511,-10511,9,-511,2275,2096,0
False,False,0,True,False,3,-474,-10474,9,-474,2275,2096,0
False,False,0,False,False,0,-4,-10004,9,-4,2275,2096,0
False,False,0,False,False,0,0,-10000,9,0,2275,2096,0
False,False,0,False,False,0,-12,-10012,9,-12,2275,2096,0
False,False,0,False,False,0,12,-9988,9,12,2275,2096,0
False,False,0,True,False,3,-35,-10035,9,-35,2275,2096,0
False,False,0,False,False,0,-9,-10009,9,-9,2275,2096,0
False,False,0,True,False,1,19,-9981,9,19,2275,2096,0
False,False,0,False,False,0,-19,-10019,9,-19,2275,2096,0
False,False,0,False,False,0,-45,-10045,9,-45,2275,2096,0
False,False,0,False,False,0,-3,-10003,9,-3,2275,2096,0
False,False,0,False,False,0,-28,-10028,9,-28,2275,2096,0
False,False,0,True,False,1,-4,-10004,9,-4,2275,2096,0
False,False,0,True,True,1,-47,-10047,9,-47,2275,2096,0
False,False,0,True,False,1,-104,-10104,9,-104,2275,2096,0
False,False,0,False,False,0,-83,-10083,9,-83,2275,2096,0
False,False,0,True,False,1,0,-10000,9,0,2275,2096,0
False,False,0,True,True,1,-146,-10146,9,-146,2275,2096,0
False,False,0,False,False,0,-21,-10021,9,-21,2275,2096,0
False,False,0,False,False,0,44,-9956,9,44,2275,2096,0
False,False,0,True,False,3,103,-9897,9,103,2275,2096,0
False,False,0,False,False,0,11,-9989,9,11,2275,2096,0
False,False,0,False,False,0,26,-9974,9,26,2275,2096,0
False,False,0,False,False,0,25,-9975,9,25,2275,2096,0
False,False,0,True,False,3,475,-9525,9,475,2275,2096,0
False,False,0,False,False,0,32,-9968,9,32,2275,2096,0
False,False,0,True,True,3,521,-9479,9,521,2275,2096,0
False,False,0,False,False,0,208,-9792,9,208,2275,2096,0
False,False,0,False,False,0,205,-9795,9,205,2275,2096,0
False,False,0,False,False,0,89,-9911,9,89,2275,2096,0
False,False,0,False,False,0,88,-9912,9,88,2275,2096,0
False,False,0,False,False,0,96,-9904,9,96,2275,2096,0
False,False,0,False,False,0,77,-9923,9,77,2275,2096,0
False,False,0,True,True,9,638,-9362,9,638,2275,2096,0
False,False,0,True,False,9,606,-9394,9,606,2275,2096,0
False,False,0,False,False,0,44,-9956,9,44,2275,2096,0
False,False,0,False,False,0,22,-9978,9,22,2275,2096,0
False,False,0,False,False,0,51,-9949,9,51,2275,2096,0
False,False,0,False,False,0,46,-9954,9,46,2275,2096,0
False,False,0,True,False,3,460,-9540,9,460,2275,2096,0
False,False,0,False,False,0,32,-9968,9,32,2275,2096,0
False,False,0,False,False,0,45,-9955,9,45,2275,2096,0
False,False,0,True,False,3,105,-9895,9,105,2275,2096,0
False,False,0,True,False,1,21,-9979,9,21,2275,2096,0
False,False,0,False,False,0,46,-9954,9,46,2275,2096,0
False,False,0,False,False,0,93,-9907,9,93,2275,2096,0
False,False,0,False,False,0,35,-9965,9,35,2275,2096,0
False,False,0,False,False,0,66,-9934,9,66,2275,2096,0
False,False,0,True,False,1,34,-9966,9,34,2275,2096,0
False,False,0,False,False,0,114,-9886,9,114,2275,2096,0
False,False,0,True,True,1,237,-9763,9,237,2275,2096,0
False,False,0,False,False,0,182,-9818,9,182,2275,2096,0
False,False,0,True,False,1,88,-9912,9,88,2275,2096,0
False,False,0,True,True,1,206,-9794,9,206,2275,2096,0
False,False,0,False,False,0,43,-9957,9,43,2275,2096,0
False,False,0,False,False,0,-51,-10051,9,-51,2275,2096,0
False,False,0,False,False,0,-47,-10047,9,-47,2275,2096,0
False,False,0,False,False,0,-46,-10046,9,-46,2275,2096,0
False,False,0,False,False,0,-51,-10051,9,-51,2275,2096,0
False,False,0,False,False,0,-48,-10048,9,-48,2275,2096,0
False,False,0,False,False,0,-101,-10101,9,-101,2275,2096,0
False,False,0,True,True,3,-458,-10458,9,-458,2275,2096,0
False,False,0,False,False,0,2,-9998,9,2,2275,2096,0
False,False,0,True,False,3,-405,-10405,9,-405,2275,2096,0
False,False,0,False,False,0,23,-9977,9,23,2275,2096,0
False,False,0,False,False,0,3,-9997,9,3,2275,2096,0
False,False,0,False,False,0,-117,-10117,9,-117,2275,2096,0
False,False,0,False,False,0,-137,-10137,9,-137,2275,2096,0
False,False,0,False,False,0,-45,-10045,9,-45,2275,2096,0
False,False,0,False,False,0,-54,-10054,9,-54,2275,2096,0
False,False,0,False,False,0,-44,-10044,9,-44,2275,2096,0
False,False,0,True,False,3,-433,-10433,9,-433,2275,2096,0
False,False,0,False,False,0,8,-9992,9,8,2275,2096,0
False,False,0,False,False,0,-20,-10020,9,-20,2275,2096,0
False,False,0,False,False,0,0,-10000,9,0,2275,2096,0
False,False,0,False,False,0,-12,-10012,9,-12,2275,2096,0
False,False,0,False,False,0,6,-9994,9,6,2275,2096,0
False,False,0,True,False,3,-67,-10067,9,-67,2275,2096,0
False,False,0,False,False,0,-9,-10009,9,-9,2275,2096,0
False,False,0,True,False,1,16,-9984,9,16,2275,2096,0
False,False,0,False,False,0,-11,-10011,9,-11,2275,2096,0
False,False,0,False,False,0,-3,-10003,9,-3,2275,2096,0
False,False,0,False,False,0,-22,-10022,9,-22,2275,2096,0
False,False,0,True,False,1,-3,-10003,9,-3,2275,2096,0
False,False,0,False,False,0,-73,-10073,9,-73,2275,2096,0
False,False,0,True,True,1,-232,-10232,9,-232,2275,2096,0
False,False,0,True,False,1,0,-10000,9,0,2275,2096,0
False,False,0,True,True,1,-150,-10150,9,-150,2275,2096,0
False,False,0,False,False,0,-13,-10013,9,-13,2275,2096,0
False,False,0,False,False,0,160,-9840,9,160,2275,2096,0
False,False,0,False,False,0,17,-9983,9,17,2275,2096,0
False,False,0,False,False,0,-5,-10005,9,-5,2275,2096,0
False,False,0,True,False,3,444,-9556,9,444,2275,2096,0
False,False,0,False,False,0,11,-9989,9,11,2275,2096,0
False,False,0,True,True,3,498,-9502,9,498,2275,2096,0
False,False,0,False,False,0,178,-9822,9,178,2275,2096,0
False,False,0,False,False,0,201,-9799,9,201,2275,2096,0
False,False,0,False,False,0,82,-9918,9,82,2275,2096,0
False,False,0,False,False,0,79,-9921,9,79,2275,2096,0
False,False,0,False,False,0,58,-9942,9,58,2275,2096,0
False,False,0,False,False,0,22,-9978,9,22,2275,2096,0
False,False,0,False,False,0,1,-9999,9,1,2275,2096,0
False,False,0,False,False,0,23,-9977,9,23,2275,2096,0
False,False,0,False,False,0,32,-9968,9,32,2275,2096,0
False,False,0,True,False,3,391,-9609,9,391,2275,2096,0
False,False,0,False,False,0,36,-9964,9,36,2275,2096,0
False,False,0,False,False,0,12,-9988,9,12,2275,2096,0
False,False,0,True,False,3,66,-9934,9,66,2275,2096,0
False,False,0,False,False,0,72,-9928,9,72,2275,2096,0
False,False,0,False,False,0,56,-9944,9,56,2275,2096,0
False,False,0,False,False,0,67,-9933,9,67,2275,2096,0
False,False,0,False,False,0,86,-9914,9,86,2275,2096,0
False,False,0,False,False,0,62,-9938,9,62,2275,2096,0
False,False,0,True,False,1,14,-9986,9,14,2275,2096,0
False,False,0,False,False,0,35,-9965,9,35,2275,2096,0
False,False,0,False,False,0,5,-9995,9,5,2275,2096,0
False,False,0,False,False,0,66,-9934,9,66,2275,2096,0
False,False,0,True,False,1,25,-9975,9,25,2275,2096,0
False,False,0,False,False,0,77,-9923,9,77,2275,2096,0
False,False,0,True,True,1,263,-9737,9,263,2275,2096,0
False,False,0,True,False,1,29,-9971,9,29,2275,2096,0
False,False,0,True,True,1,140,-9860,9,140,2275,2096,0
False,False,0,False,False,0,39,-9961,9,39,2275,2096,0
